"s4679","TV Show","Undercover Law",,"Viña Machado, Juana del Río, Luna Baxter, Valeria Gálviz, Tommy Vasquez, Luis Mesa, Katherine Vélez, Juan Manuel Mendoza, Patrick Delmas, Ricardo Vesga, Toto Vega","Colombia","August 31, 2018",2017,"TV-MA","1 Season","Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Female intelligence agents infiltrate the disparate aspects of a Colombian cartel in an attempt to take down the drug lords and their associates."
"s4680","Movie","Naam Shabana","Shivam Nair","Tapsee Pannu, Akshay Kumar, Manoj Bajpayee, Prithviraj Sukumaran, Danny Denzongpa, Anupam Kher, Zakir Hussain, Virendra Saxenda","India","August 28, 2018",2017,"TV-14","141 min","Action & Adventure, International Movies","A fiery young woman accepts help from a spy agency to avenge her lover's murder. In return, she must prove herself as one of their top recruits."
"s4681","Movie","Qarib Qarib Singlle","Tanuja Chandra","Irrfan Khan, Parvathy, Neha Dhupia, Pushtii Shakti, Luke Kenny, Siddharth Menon, Bajrangbali Singh, Brijendra Kala","India","August 28, 2018",2017,"TV-14","120 min","Comedies, International Movies, Romantic Movies","After reluctantly joining a dating app, a 35-year-old widow accompanies an easygoing poet on a trip to visit three of his exes."
"s4682","Movie","Spyder","A.R. Murugadoss","Mahesh Babu, Rakul Preet Singh, S.J. Surya, Bharath Srinivasan, Priyadarshi Pullikonda, RJ Balaji","India","August 28, 2018",2017,"TV-14","140 min","Action & Adventure, International Movies","When an Intelligence Bureau officer’s phone-tapping day job leads him to a serial killer, he must track down and thwart the murderer’s next steps."
"s4683","TV Show","Chicken Soup for the Soul's Being Dad",,,"United States","August 27, 2018",2018,"TV-MA","1 Season","Docuseries","Nine dads around America with different family structures, backgrounds and jobs navigate the joys and challenges of fatherhood."
"s4684","Movie","Maria Bamford: The Special Special Special","Jordan Brady","Maria Bamford, Wayne Federman, Jackie Kashian","United States","August 25, 2018",2012,"TV-MA","50 min","Stand-Up Comedy","Spend an evening with gleeful, oh-so-awkward Maria Bamford via her cozy, shot-at-home comedy special, which has a two-person audience: her parents."
"s4685","Movie","Bert Kreischer: Secret Time","Todd Biermann","Bert Kreischer",,"August 24, 2018",2018,"TV-MA","57 min","Stand-Up Comedy","Shirtless comic Bert Kreischer relays personal secrets and stories about being a cool – if not always responsible – dad in this stand-up special."
"s4686","TV Show","GHOUL","Patrick Graham","Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee, Mahesh Balraj","India","August 24, 2018",2018,"TV-MA","1 Season","International TV Shows, TV Dramas, TV Horror","When a new prisoner at a military detention center exhibits eerie behavior, a young interrogator’s search for the truth becomes a battle for survival."
"s4687","Movie","One Last Shot","Mike Clattenburg","Robb Wells, John Paul Tremblay, John Dunsworth","Canada","August 24, 2018",1998,"TV-MA","31 min","Comedies","In this low-budget short film, two best buddies meet up for a night of booze-fueled fun before one of them moves to Vancouver."
"s4688","TV Show","Take My Brother Away","Han Qing","Sun Qian, Joseph Zeng, Lv Xiao Yu, Hu Yong Tao, Wang Xu Dong, Ma Bai Quan","China","August 24, 2018",2018,"TV-14","1 Season","International TV Shows, TV Comedies, TV Dramas","Bickering siblings Shi Miao and Shi Fen tackle friendship matters, school drama and the pitfalls of growing up with little parental supervision."
"s4689","Movie","The After Party","Ian Edelman","Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi","United States","August 24, 2018",2018,"TV-MA","90 min","Comedies, Music & Musicals","An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true."
"s4690","TV Show","The Innocents",,"Sorcha Groundsell, Percelle Ascott, Guy Pearce, Sam Hazeldine, Nadine Marshall, Jóhannes Haukur Jóhannesson, Laura Birn, Ingunn Beate Øyen, Arthur Hughes, Trond Fausa, Lise Risom Olsen, Philip Wright","United Kingdom","August 24, 2018",2018,"TV-MA","1 Season","British TV Shows, International TV Shows, Romantic TV Shows","Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities."
"s4691","Movie","Bareilly Ki Barfi","Ashwiny Iyer Tiwari","Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi, Seema Pahwa, Rohit Chaudhury, Swati Semwal","India","August 21, 2018",2017,"TV-14","110 min","Comedies, Dramas, International Movies","When she falls in love with the author of a novel she adores, bohemian Bitti enlists the help of a local printer to find her new object of affection."
"s4692","Movie","Mersal","Atlee Kumar","Joseph Vijay, S.J. Surya, Kajal Aggarwal, Samantha Ruth Prabhu, Nithya Menon, Vadivelu, Sathyaraj","India","August 21, 2018",2017,"TV-14","162 min","Action & Adventure, Dramas, International Movies","A detective arrests a doctor for crimes targeting medical professionals but later finds the real culprit in a tale of revenge, corruption and magic."
"s4693","Movie","Mom","Ravi Udyawar","Sridevi, Akshaye Khanna, Sajal Ali, Nawazuddin Siddiqui, Adnan Siddiqui, Pitobash, Abhimanyu Singh, Vikas Verma","India","August 21, 2018",2017,"TV-14","139 min","Dramas, International Movies, Thrillers","After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free."
"s4694","Movie","Pad Man","R. Balki","Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om","India","August 21, 2018",2018,"PG-13","130 min","Dramas, International Movies, Romantic Movies","Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford."
"s4695","Movie","Toilet: Ek Prem Katha","Shree Narayan Singh","Akshay Kumar, Bhumi Pednekar, Divyendu Sharma, Atul Srivastava, Anupam Kher, Ayesha Raza Mishra, Mukesh S Bhatt, Shubha Khote, Sudhir Pandey","India","August 21, 2018",2017,"TV-14","145 min","Comedies, Dramas, International Movies","On her first day of marriage, a woman leaves her husband upon learning his home lacks a toilet, sparking a quixotic quest to acquire modern sanitation."
"s4696","Movie","Party Monster: Scratching the Surface",,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane, Jon Hamm, Bobby Moynihan, Lauren Adams, Sara Chase, Sol Miranda, Derek Klena, Aidy Bryant","United States","August 17, 2018",2018,"TV-14","33 min","Comedies","In the probing documentary ""Party Monster,"" DJ Fingablast investigates what became of his childhood hero, DJ Slizzard."
"s4697","TV Show","Stay Here",,"Genevieve Gorder, Peter Lorimer","United States","August 17, 2018",2018,"TV-PG","1 Season","Reality TV","Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers."
"s4698","Movie","The Motive","Manuel Martín Cuenca","Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta, Rafael Téllez, Antonio de la Torre","Spain, Mexico","August 17, 2018",2017,"TV-MA","114 min","Comedies, Dramas, International Movies","An aspiring writer with no imagination seeks inspiration for his novel by manipulating the lives of his neighbors so that he can write about them."
"s4699","Movie","To All the Boys I’ve Loved Before","Susan Johnson","Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madaleine Arthur, Israel Broussard, Emilija Baranac, John Corbett","United States","August 17, 2018",2018,"TV-14","100 min","Comedies, International Movies, Romantic Movies","When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down."
"s4700","Movie","Yoo Byung Jae: Discomfort Zone","Y. Joon Chung","Yoo Byung Jae","South Korea","August 17, 2018",2018,"TV-MA","54 min","Stand-Up Comedy","Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society."
"s4701","Movie","Bhavesh Joshi Superhero","Vikramaditya Motwane","Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiya Sabharwal, Pratap Phad, Chinmayee Mandlekar, Nishikant Kamat, Hrishikesh Joshi","India","August 16, 2018",2018,"TV-14","150 min","Dramas, International Movies, Sci-Fi & Fantasy","When his best friend is killed for uncovering political corruption, an idealistic young man decides to become a masked fighter for justice."
"s4702","Movie","For Here or to Go?","Rucha Humnabadkar","Ali Fazal, Melanie Chandra, Rajit Kapoor, Amitosh Nagpal, Omi Vaidya, Samrat Chakrabarti, Keith Stevenson","United States, India","August 15, 2018",2015,"TV-MA","105 min","Comedies, Dramas, Independent Movies","A software engineer must decide if he'd rather navigate America's frustrating visa renewal process or simply return to his home country of India."
"s4703","TV Show","72 Dangerous Animals: Asia",,"Bob Brisbane","Australia","August 10, 2018",2018,"TV-14","1 Season","Docuseries, International TV Shows, Science & Nature TV","From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?"
"s4704","TV Show","Afflicted",,,"United States","August 10, 2018",2018,"TV-MA","1 Season","Docuseries, Reality TV, Science & Nature TV","Baffling symptoms. Controversial diagnoses. Costly treatments. Seven people with chronic illnesses search for answers – and relief."
"s4705","TV Show","All About the Washingtons",,"Joseph Simmons, Justine Simmons, Kiana Ledé, Nathan Anderson, Leah Rose Randall, Maceo Smedley, Quincy Fouse, DJ Ruckus, Adain Bradley, Tim Meadows, Daymond John, Erick Chavarria, Christopher Clarke, Aubrey Cleland, Arsenio Hall, Stephen Schneider, Max Goudsmit, Noah Gerry, Jamie VanDyke, Ashleigh Hairston","United States","August 10, 2018",2018,"TV-PG","1 Season","TV Comedies","Hip-hop icon MC Joe Speed retires from showbiz and finds a new rhythm balancing business, romance and everyday family chaos."
"s4706","Movie","The Guernsey Literary and Potato Peel Pie Society","Mike Newell","Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode","United Kingdom, France, United States","August 10, 2018",2018,"TV-PG","124 min","Dramas, Romantic Movies","A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation."
"s4707","Movie","The Package","Jake Szymanski","Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Eduardo Franco, Sadie Calvano","United States","August 10, 2018",2018,"TV-MA","95 min","Comedies","After their buddy suffers an unfortunate accident during spring break, four pals risk everything – including their dignity – to make him whole again."
"s4708","Movie","Zion","Floyd Russ","Zion Clark","United States","August 10, 2018",2018,"TV-PG","12 min","Documentaries, Sports Movies","Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short."
"s4709","Movie","Perdida","Alejandro Montiel","Luisana Lopilato, Amaia Salamanca, Rafael Spregelburd, Nicolás Furtado, Oriana Sabatini, Pedro Casablanc, Arancha Martí, Carlos Alcántara, María Onetto, Sara Sálamo","Argentina, Spain","August 9, 2018",2018,"TV-MA","104 min","Dramas, International Movies, Thrillers","A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger."
"s4710","TV Show","The Originals",,"Joseph Morgan, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Leah Pipes, Danielle Campbell, Claire Holt, Steven Krueger","United States","August 9, 2018",2018,"TV-14","5 Seasons","TV Dramas, TV Horror, TV Mysteries","The Mikaelsons move to New Orleans and form an alliance with local witches in an effort to rule the city once again in this ""Vampire Diaries"" spinoff."
"s4711","TV Show","Pretty Man",,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,"August 8, 2018",2018,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Dramas","Doomed by misunderstandings, two middle-school classmates miss their shot at love – but a twist of fate brings them together years later."
"s4712","TV Show","On Children",,"Chuan-Chen Yeh, Chung Hsin-ling, Frances Wu, Chiung-Hsuan Hsieh, Su-Yun Ko, Ivy Yin, Gingle Wang, Hsiu-Fu Liu, Tzu-Chuan Liu, Yu-Xuan Wang","Taiwan","August 5, 2018",2018,"TV-14","1 Season","International TV Shows, TV Dramas, TV Mysteries","These uncanny tales reveal a world where individuals face the tragic consequences of social pressure, parental oppression and family dysfunction."
"s4713","Movie","2 States","Abhishek Varman","Alia Bhatt, Arjun Kapoor, Ronit Roy, Amrita Singh, Revathy, Aru Krishansh Verma","India","August 4, 2018",2014,"TV-PG","143 min","Comedies, Dramas, International Movies","Graduate students Krish and Ananya hope to win their parents' approval before they marry, but the two families clash over their cultural differences."
"s4714","Movie","Baaghi","Sabir Khan","Tiger Shroff, Shraddha Kapoor, Sudheer Babu, Paras Arora, Sunil Grover, Sourav Chakraborty, Shaurya Bhardawaj","India","August 4, 2018",2016,"TV-14","127 min","Action & Adventure, International Movies","A martial artist faces his biggest test when he has to travel to Bangkok to rescue the woman he loves from the clutches of his romantic rival."
"s4715","Movie","Brij Mohan Amar Rahe","Nikhil Nagesh Bhat","Arjun Mathur, Nidhi Singh, Manav Vij, Sheetal Thakur, Sunny Hinduja, Yogendra Tikku, Vijayant Kohli","India","August 4, 2018",2018,"TV-MA","100 min","Comedies, Dramas, International Movies","Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan – until he was sentenced to death for his own murder."
"s4716","Movie","Flavors of Youth: International Version","Xiaoxing Yi, Yoshitaka Takeuchi, Haoling Li","Taito Ban, Mariya Ise, Minako Kotobuki, Haruka Shiraishi, Hiroki Yasumoto, Takeo Otsuka, Ikumi Hasegawa, Takayuki Nakatsukasa","China, Japan","August 4, 2018",2018,"TV-PG","74 min","Anime Features, International Movies, Romantic Movies","Memories in a bowl of steaming noodles, a fading beauty finding her way and a bittersweet first love – all in these stories of city life in China."
